store_code,address,district,state,pin_code,phone,status
PMBJK05447,"St No. Dashmesh Puri, Near Prem Vihar Noorwala Road, Ludhiana",Ludhiana,Punjab,141007,9780484547,Operational
PMBJK05451,"Grewal Market, Near Radha Swami Satsung Ghar, Tibba Road, Ludhiana",Ludhiana,Punjab,141007,9888962828,Operational
PMBJK05474,"Laddu Enclave, Noor Wala Road, Near Radha Swami Satsung Ghar",Ludhiana,Punjab,141008,9988558184,Operational
PMBJK05488,"Opp. Mini Rose Garden, Kidwai Nagar, Near Atam Devki Jain College, Ludhiana",Ludhiana,Punjab,141008,9988349154,Operational
PMBJK05503,"Shop No-9, Dhandra Market, Barewal Road, Ludhiana , Ludhiana-1",Ludhiana,Punjab,141012,9463385987,Operational
PMBJK05510,"Plot No-8686, 5 No. Tower Line, New Subash Nagar",Ludhiana,Punjab,141007,9781344995,Operational
PMBJK05588,"1932/1, St No-3, Maharaja Nagar, Near Circuuit House, Ludhiana",Ludhiana,Punjab,141001,9814021007,Operational
PMBJK05602,"Shop No-6, Gangai Shoping Complex, E/14-861, St No-2, Dera Ram Asara, Ward No-1, Ludhiana",Ludhiana,Punjab,141008,9501945235,Operational
PMBJK05733,"Main Kailash Nagar Road, Basti Jodhewal, Ludhiana",Ludhiana,Punjab,141007,9878738076,Operational
PMBJK05878,"3417, New Togore Garden, Haibowal Kalan",Ludhiana,Punjab,141001,7508573700,Operational
PMBJK05907,"Adjoining Shop St No-3, Naveen Nagar St No-3, Main Jassian Road, Haibowal Kalan",Ludhiana,Punjab,141001,9592146404,Operational
PMBJK05995,"LIG-127, Sec?32, LIG Sec?32A, Ludhiana",Ludhiana,Punjab,141007,8558888393,Operational
PMBJK06059,"Balala Colony, Gobindgarh",Ludhiana,Punjab,141017,8727028262,Operational
PMBJK06105,"Shop No-1, Dhaliwal Market, Santok Nagar, Chitti Kothi, Bagga Kalan",Ludhiana,Punjab,141008,9779900126,Operational
PMBJK06123,"S No-1, H.No-463, Near Vagmi Model School, Bajra Vill. Kailash Nagar Road, Near Satsung Bhawan, Basti Jodhewal",Ludhiana,Punjab,141007,8054334475,Operational
PMBJK06129,"Inderjeet Singh Deol, Shine Market Mata Rani Mandir road, DAB Near Nirmal Palace, Shop No-11, Ludhiana",Ludhiana,Punjab,141003,9646000912,Operational
PMBJK06165,"Shop No-3, Shally Market, Near Fashion King, Near Sherpur Road, Focal Point",Ludhiana,Punjab,141010,9876890660,Operational
PMBJK06297,"Bharat Vikas Parishad Charitable Trust, C-Block, Rishi Nagar",Ludhiana,Punjab,141001,9417322400,Operational
PMBJK06343,"Main Kanganwal Road, Kanganwal, Jugiana",Ludhiana,Punjab,141017,7809030003,Operational
PMBJK06356,"4204 St No-7, Opp. Axis Bank, Chandigarh Road",Ludhiana,Punjab,141010,7527050935,Operational
PMBJK06373,"3282/16, Police Post Kochar Market Chowk, Bus Stand to Kochar Market",Ludhiana,Punjab,141008,8528615565,Operational
PMBJK06517,"976-Block-I, BRS Nagar",Ludhiana,Punjab,141012,8427100019,Operational
PMBJK06652,"Star School Road, Lohara",Ludhiana,Punjab,141016,,Operational
PMBJK07111,"BXXIII, Prop. No-4713, Samrala Road, Opp. Shingar Cinema",Ludhiana,Punjab,141008,,Operational
PMBJK07287,"B-31-36603/002, St No-4, Main Road, Gopal Nagar, Tibba Road",Ludhiana,Punjab,141007,,Operational
PMBJK07395,"Shop No-1, Amardas Market, G T Road, Khanna",Ludhiana,Punjab,141401,,Operational
PMBJK07443,"Property No-136, H. No-1860/1, Near Dr. Aroras Path Lab, Octroi Post No-5, Raikot Road",Ludhiana,Punjab,142026,,Operational
PMBJK07447,"Shop No-4, Basant Vihar Market, Chhoti Jawaddi",Ludhiana,Punjab,141001,,Operational
PMBJK07472,"41/2-B, Atam Nagar, Backside Marry Land Marriage Palace, Durgi Road",Ludhiana,Punjab,141002,,Operational
PMBJK07522,"Near Sidhu Dairy Shastri Nagar, Pakhowal Road, Ludhiana",Ludhiana,Punjab,141002,,Operational
PMBJK07524,"Green Market Sub Post Office, Mullanpur Dakha, Ludhiana",Ludhiana,Punjab,141101,,Operational
PMBJK07779,"Paneser Estate, Near Cheema Chownk, K. K. Road, Khanna",Ludhiana,Punjab,141401,,Operational
PMBJK07806,"Plot No-11, Suman Hero Nagar, Lohara Road",Ludhiana,Punjab,141016,,Operational
PMBJK07893,"Street No-1, Naginder Nagar, Rohan Road",Ludhiana,Punjab,141007,,Operational
PMBJK08078,"693/2, Near Gurudwara Millerganj",Ludhiana,Punjab,141008,,Operational
PMBJK08408,"Opposite Verka Milk Agency, Near Z Mod, Chimney Road, Shimlapuri",Ludhiana,Punjab,141003,,Operational
PMBJK01782,"24X7 Civil Hospital, Bus Stand Road, Bhatinda, Punjab-151001",Bathinda,Punjab,151001,8699795876,Operational
PMBJK01784,"24772, Street No-05, Baba Deep Singh Nagar, Bathinda(1)- 151001",Bathinda,Punjab,151001,,Operational
PMBJK01786,"Civil Hospital, Rampura Phul, Bathinda(3)-151103",Bathinda,Punjab,151103,9814907337,Operational
PMBJK03497,"Mcb-Z-2-08315, 100Ft Road, Near Power House Road Chowk, Bathinda",Bathinda,Punjab,151001,9988861072,Operational
PMBJK03753,"Ward No-13, Giani Market, Dist. Bathinda, - 151101",Bathinda,Punjab,151101,9815409674,Operational
PMBJK03822,"Opp. Civil Hospital, Talwandi Sabo, Bathinda",Bathinda,Punjab,151302,9463177438,Operational
PMBJK03904,"Opp. Main Gaushala, Phul Road, Rampura Phul, Dist. Bathinda - 151103",Bathinda,Punjab,151103,9780830056,Operational
PMBJK04134,"Opp. ITBP Complex, 7th Batalian, NDRF, Bibi Wala road, Bathinda",Bathinda,Punjab,151001,7837839363,Operational
PMBJK04403,"Sectriate Road, Street No-9, Opp. Leela Di chakki, Bathinda",Bathinda,Punjab,151001,,Operational
PMBJK04408,"Jhujhar Nagar, Street No-4, Bathinda",Bathinda,Punjab,151001,9417235260,Operational
PMBJK04416,"Mall Riad, Near Gas Agency, Goiniana Mandi, Bathinda",Bathinda,Punjab,151106,9780830058,Operational
PMBJK04510,"Minocha Colony, Iopp. Gate No. 3, Stadium Near Bhai Jagta Singh Ji Gurudwara Sahib, Bathinda",Bathinda,Punjab,151001,9781858177,Operational
PMBJK04512,"3903, Neeta Street, Mehna Chowk, Bathinda",Bathinda,Punjab,151001,7888868180,Operational
PMBJK04595,"Near Pragha Hospital, Main Bhatti Road, Bathinda",Bathinda,Punjab,151001,9463859870,Operational
PMBJK04884,"Naruana Road, Lal Singh Basti, Near Balaji Mandir, Bansal Flour Mill",Bathinda,Punjab,510015,9464594097,Operational
PMBJK04892,Hospital Road Maur Mandi,Bathinda,Punjab,151509,9530975210,Operational
PMBJK04994,"Opp. HDFC Bank Bajakhana Road, Bhagt Bhai Ka",Bathinda,Punjab,151206,7589389289,Operational
PMBJK05052,"Guru Gobind Singh Nagar, Street No-10",Bathinda,Punjab,151001,9056600092,Operational
PMBJK05141,"MCB Z-6-10180, Main Road, Paras Ram Nagar",Bathinda,Punjab,151001,9592235002,Operational
PMBJK05192,"Near Mangla Optical, Bank Bazar",Bathinda,Punjab,151103,9041590300,Operational
PMBJK05234,"Talwandi Road, Kotshamir, Bathinda",Bathinda,Punjab,151001,9914864736,Operational
PMBJK05767,"Z-3-02319, Sikanderpura Mohalla, Near Dr. S.K. Gupta, Railway Station Road, Bathinda",Bathinda,Punjab,151001,9501476975,Operational
PMBJK06213,"Kotha Guru, Tehsil Phul",Bathinda,Punjab,151206,9914386726,Operational
PMBJK06684,"7/193(1A), Opp.Dr.Vaid Budh Singh Residence Refinery Ayurvedic Dispensary Road, Raman Pind Road, Kainchi, Raman",Bathinda,Punjab,151301,,Operational
PMBJK06725,"Near Street No-1, Adarsh Nagar",Bathinda,Punjab,151001,,Operational
PMBJK06931,"Dr. Tej Ram Wali Gali, Near Bank Bazar, Raman Mandi",Bathinda,Punjab,151301,,Operational
PMBJK07233,"Street No-4, Jujhar Singh Nagar",Bathinda,Punjab,151001,,Operational
PMBJK07234,"Near Wine and Beer Shop, Rajiv Gandhi Nagar",Bathinda,Punjab,151001,,Operational
PMBJK07259,"W. No-12, Patiala Bank Road, Gali No-10",Bathinda,Punjab,151302,,Operational
PMBJK07609,"Main Naruana Road, Amarpura Basti, Bathinda",Bathinda,Punjab,151001,,Operational
PMBJK07610,"Maur Road, Rampura Phul",Bathinda,Punjab,151103,,Operational
PMBJK07612,"Nathana, Bathinda",Bathinda,Punjab,151201,,Operational
PMBJK01815,"Mata Kaushalaya Hospital, Near Bus Stand, Patiala, Punjab-147001",Patiala,Punjab,147001,9569514695,Operational
PMBJK01816,"Civil Hospital, Nabha, Punjab-147201",Patiala,Punjab,147201,9041839490,Operational
PMBJK01817,"Jan Aushadi Store, Rajindra Hospital, Patiala, Punjab - 147001",Patiala,Punjab,147001,9023676157,Operational
PMBJK01818,"Inside Community Health Centre, Patran, Patiala(3) 147105",Patiala,Punjab,147105,,Operational
PMBJK01819,"Near Bus Stand, Opp. Krishna Market, Tal Samana, Patiala - 147101",Patiala,Punjab,147101,9417225182,Operational
PMBJK01820,"Inside A. P. Jain Civil Hospital, Rajpura Town, Tal Tajpura Subdivision, Patiala - 140401",Patiala,Punjab,140401,9888880134,Operational
PMBJK02914,"Opp. Old Bus Stand, Patiala Road, Patran, Patiala - 147105",Patiala,Punjab,147105,8146009018,Operational
PMBJK03808,"Opp. Civil Hospital, Warraichan Road, Samana, Patiala",Patiala,Punjab,147101,7986737403,Operational
PMBJK04613,"33, Salaria Vihar Market Urban Estate, Phase - 1, Patiala",Patiala,Punjab,147002,9988686878,Operational
PMBJK04743,"Cantt. Road, Moti Bagh Colony",Patiala,Punjab,147201,9815912022,Operational
PMBJK05075,"Dr. Bhagwan Dass Memroial Clinic, Katra Nauhrian, Gur Mandi",Patiala,Punjab,147001,,Operational
PMBJK05787,"Mehs Gate, Nabha",Patiala,Punjab,147201,8968111119,Operational
PMBJK06083,"At B&R Lease Prop. Near OPD, Rajindra Hospital Road",Patiala,Punjab,147001,8528000031,Operational
PMBJK06536,"Deep Nagar, D-Block, Jhill Road",Patiala,Punjab,147001,9417134806,Operational
PMBJK06683,"Street No-4, Main Bazar, Gurbax Colony",Patiala,Punjab,147001,,Operational
PMBJK06706,"Near Tiwana Chowk, Bhadson Road",Patiala,Punjab,147001,,Operational
PMBJK07002,Near Bundela Mandir,Patiala,Punjab,147001,,Operational
PMBJK07054,"Near Civil Dispensary, Tripuri Town",Patiala,Punjab,147001,,Operational
PMBJK07301,"3104/2, Mohalla Nodha Misser Near Darshani Gate",Patiala,Punjab,147001,,Operational
PMBJK07503,"Shop No-5, Hem Bagh Colony",Patiala,Punjab,147001,,Operational
PMBJK07526,"Main Bazaar, Near Bus Stand, Town Sanour",Patiala,Punjab,147103,,Operational
PMBJK07640,"Near Sanauri Adda, Patiala",Patiala,Punjab,147001,,Operational
PMBJK07706,"Shop No-2, Main Market, Badungar, Khalsa College Road, Patiala",Patiala,Punjab,147001,,Operational
PMBJK07996,Sheran Wala Gate,Patiala,Punjab,147001,,Operational
PMBJK08077,"Shop No-2, Near Sadbhawana Hospital, Lehal Market",Patiala,Punjab,147001,,Operational
PMBJK08109,"Kalka Road, Bagha Farm",Patiala,Punjab,140401,,Operational
PMBJK08120,Aman Nagar Near DMW,Patiala,Punjab,147003,,Operational
PMBJK08444,"Shop No-2, Sular Road, Near Dental Clinic",Patiala,Punjab,147001,,Operational
PMBJK08541,"Majithia Enclave, Near 24 No. Phatak",Patiala,Punjab,147001,,Operational
PMBJK01795,"24X7 Civil Hospital, Gt Road, Nr Jyoti Chowk, Jallandhar, Punjab-144001",Jalandhar,Punjab,144001,9417872411,Operational
PMBJK01796,"B014274, Vishwakarma Market, Kartarpur, Jalandhar Zone-2(Jalandhar(2))-144801",Jalandhar,Punjab,144801,8872293029,Operational
PMBJK03079,"Khurla Kingra, Jalandhar Zone 3, - 144003",Jalandhar,Punjab,144003,9814467064,Operational
PMBJK05193,"Shop No-10, Royal Market, Deep Magar, Old Phagwara Road, Jalandhar Cantt.",Jalandhar,Punjab,144001,9872280996,Operational
PMBJK06125,"Ward No-1, Shakti Nagar",Jalandhar,Punjab,144201,9815107901,Operational
PMBJK06128,"Old Tehsil Road, Near Passi News Agency",Jalandhar,Punjab,144410,9988810292,Operational
PMBJK06141,"WM 247-C, Basti Guzan",Jalandhar,Punjab,144001,8699622447,Operational
PMBJK06372,"Shop No-2, Near Bank of India, Noor Mahal Road",Jalandhar,Punjab,144410,8437961513,Operational
PMBJK06405,"B-1110-779/1, New Gopal Nagar, Gazi Gullah Road, Near Dashmesh Bakery",Jalandhar,Punjab,144001,9988349154,Operational
PMBJK06818,"Shop No-1, 120 Ft Road, Ekta Vihar",Jalandhar,Punjab,144001,,Operational
PMBJK06913,"Near Khalsa Boys School, Mehatpur",Jalandhar,Punjab,144041,,Operational
PMBJK06914,"Lohtian Khas, Shahkot",Jalandhar,Punjab,144629,,Operational
PMBJK06970,"Outside Mohalla No-5, Poras Road, Jalandhar Cantt.",Jalandhar,Punjab,144005,,Operational
PMBJK06999,"Shop No-35, Maharaja Garden Market, Leather Complex Road, Basti Peer Dad",Jalandhar,Punjab,144021,,Operational
PMBJK07198,"Gali No-2, Preet Nagar, Near Gobindgardh",Jalandhar,Punjab,144001,,Operational
PMBJK07230,"Kamal Vihar, Chugitti Near Bashirpura Phattak",Jalandhar,Punjab,144007,,Operational
PMBJK07235,"B-55/5, Dada Colony, Industrial Area",Jalandhar,Punjab,144004,,Operational
PMBJK07262,"Nurpur Colony, Nurpur, Reru, Jalandhar",Jalandhar,Punjab,144012,,Operational
PMBJK07263,"Situated in the Three Star Paradise Colony, Old Hoshiarpur Road, Near Lamba Pind Chowk",Jalandhar,Punjab,144012,,Operational
PMBJK07328,"Near INO Printing Press, Post Office Road, Goraya",Jalandhar,Punjab,144409,,Operational
PMBJK07613,"Shop No-11, Punjab Avenue, Subhana, Jalandhar",Jalandhar,Punjab,144022,,Operational
PMBJK07710,"93, Globe Colony, Gujja Peer Road",Jalandhar,Punjab,144001,,Operational
PMBJK07907,"15, Sidhu Market, Nurmahal",Jalandhar,Punjab,144039,,Operational
PMBJK07994,"Near Civil Hospital, Adampur Doaba",Jalandhar,Punjab,144102,,Operational
PMBJK08076,"Shaheed Babu Labh Singh Nagar, Gurudwara Wali Gali, Near Honey Aluminium",Jalandhar,Punjab,144001,,Operational
PMBJK08080,"Main Road, Bastidanishmanda Near St. Soldier College, Gakhal Road",Jalandhar,Punjab,144002,,Operational
PMBJK08140,"Shop No-13, Jagdambay Market, Doaba Chowk",Jalandhar,Punjab,144001,,Operational
PMBJK08187,"Slaichan Road, Dherian Musktrka",Jalandhar,Punjab,144702,,Operational
PMBJK08307,"894/3, Bhagat Singh Nagar Model House, Kala Singha Road",Jalandhar,Punjab,144102,,Operational
PMBJK01771,"Jbmm Civil Hospital, Amritsar, Punjab",Amritsar,Punjab,143001,9914858439,Operational
PMBJK01772,"Main Bazar, Sultanwind Pind, Amritsar, Amritsar Zone",Amritsar,Punjab,143001,,Operational
PMBJK01774,"24, Tagore Colony, The Mall, Amritsar Zone-3, (Amritsar(3))-143001",Amritsar,Punjab,143001,9876786222,Operational
PMBJK01776,"Pvt. Shop Number -2, Abadi Raj Avenue, Near Gayatari Mandir, Kale Road Chhehrata, Amritsar, Punjab . Pin Code 143105",Amritsar,Punjab,143105,8728989981,Operational
PMBJK01777,"Shop No-9, First Floor, Gill Market, Opp. Josan Marketm Hall Bazar-143001",Amritsar,Punjab,143001,9780234166,Operational
PMBJK02972,"1207/5, New Bharat Nagar, Batala Road, Amritsar Zone -3, Amritsar - 143001",Amritsar,Punjab,143001,9646812100,Operational
PMBJK03276,"Chabhal Road, Near Bedi Petrol Pump Amritsar, -1",Amritsar,Punjab,Contact Person,9780696408,Operational
PMBJK03757,"Shop No-1, Plot No-4, Jand Peer Colony, Khandwala, Chheharta, Amritsar",Amritsar,Punjab,143001,9888568490,Operational
PMBJK04841,"Bhagwan Paras Ram Temple, Durgiana Abadi Temple Comp., Near Hathi Gate, Amritsar",Amritsar,Punjab,143001,7009851008,Operational
PMBJK05227,"Shop No-3, Shaheed Udham Singh Chowk, Jandiala Guru",Amritsar,Punjab,143115,8569026556,Operational
PMBJK05822,"Shop No-1856/6, Katra Nihal Singh, Opp. Manna Wali Gali, Chatti Khuli Chowk",Amritsar,Punjab,143001,9803110048,Operational
PMBJK06497,"Shop No-193, Darshan Avenue, GT Road",Amritsar,Punjab,143001,9988948700,Operational
PMBJK07064,"Plot No: 1-2, Ground Floor, Guru Nanak Nirankari Colony, Near Mata Mandir, Main Sultanwind Road",Amritsar,Punjab,143001,,Operational
PMBJK07139,"Near Trilliuim Mall, Opp. Govt. High School, Circular Road",Amritsar,Punjab,143001,,Operational
PMBJK07387,"Main Bazar Banke Bihari Vali Gali, Batala Road",Amritsar,Punjab,143001,,Operational
PMBJK07444,"Shop No-7, Puda Complex, Opp. Milk Plant Verka",Amritsar,Punjab,143501,,Operational
PMBJK07602,"Shop No-1, Loharka Road",Amritsar,Punjab,143601,,Operational
PMBJK08507,"Building No-607, Gopal Mandir Road, Near Hari Mandir, Majitha Raod",Amritsar,Punjab,143001,,Operational
PMBJK03168,"Lok Seva Kendra Bhawan, Near Civil Dispensary Phase - 5, Mohali Ajitgarh - 160059",Sas Nagar (Mohali),Punjab,160059,9999360876,Operational
PMBJK04380,"SCO 475, Green City, Dhakoli, Zirakpur, Dera Bassi, SAS Nagar (2)",SAS Nagar (Mohali),Punjab,140603,9041435762,Operational
PMBJK04695,I/S Civil Hospital Kharar,Sas Nagar (Mohali),Punjab,140301,9815527377,Operational
PMBJK06082,"Shop No-1, NRS Square, Near Chinar Heights, Peermucchalla, Zirakpur",Sas Nagar (Mohali),Punjab,140603,9416596440,Operational
PMBJK06159,"Shop No-1, Near Siddharth Multispeciality Hospital, Opp. Shiv Shakti Traders, Nada Road, Naya Gaon, Ajitgarh",Sas Nagar (Mohali),Punjab,160103,9914678193,Operational
PMBJK07027,"Shop No-6, Sarbha Complex, Near Milton Tower, VIP Road, Zirakpur",Sas Nagar (Mohali),Punjab,140603,,Operational
PMBJK07071,"Shop No-126, Vasant Vihar, Phase II, Dhakoli, Zirakpur",Sas Nagar (Mohali),Punjab,140603,,Operational
PMBJK07492,"Shop No-11, Kesari Plaza, Near Easy Day Club Road, Zirakpur",SAS Nagar (Mohali),Punjab,140603,,Operational
PMBJK07527,"Shop No-1, Near Nirankari Bhawan, Adarsh Nagar, Nayagaon",SAS Nagar (Mohali),Punjab,160103,,Operational
PMBJK07611,"Near New Bus Stand, Chandigarh-Patiala Highway, Banur",SAS Nagar (Mohali),Punjab,140601,,Operational
PMBJK01794,"24X7 Civil Hospital, Hoshiyarpur, Punjab-146001",Hoshiarpur,Punjab,146001,188225019,Operational
PMBJK02762,"Shri Ram Bhawan, Chand Nagar Bahadurpur, Hoshiarpur - 146001",Hoshiarpur,Punjab,146001,,Operational
PMBJK03631,"Inside Civil Hospital, Dasua, Tehsil. Dasua, Dist. Hoshiarpur",Hoshiarpur,Punjab,144205,7529005516,Operational
PMBJK04569,"Near Civil Hospital Opp. Hdfc Bank Gurdaspu Road, Mukerian",Hoshiarpur,Punjab,144211,9463691905,Operational
PMBJK05768,"Shop No-3, Panchayat Samiti Market, Jodhamal Road",Hoshiarpur,Punjab,146001,9872912907,Operational
PMBJK06969,"Back Side Narad Hospital, Fatehgarh Road",Hoshiarpur,Punjab,146001,,Operational
PMBJK07011,"Near Pandav Talab, Hoshiarpur Road, Dasuya",Hoshiarpur,Punjab,144205,,Operational
PMBJK07255,"Near Public Hospital, New Krishna Market, Urmur Tanda",Hoshiarpur,Punjab,144204,,Operational
PMBJK07260,"Main Market, Near Bus Stand, Talwara",Hoshiarpur,Punjab,146001,,Operational
PMBJK07348,"Opp. Sucrose Mill Ltd, G.T. Road, Mukerian",Hoshiarpur,Punjab,144211,,Operational
PMBJK01797,"S. D. Sabha(Regal), Sultanpur Lodhi, Dist. Kapurthala - 144626",Kapurthala,Punjab,144626,9814002609,Operational
PMBJK01798,"B/7/75, Plahi Gate, Padhwara Dist. Kapurthala, Punjab ? 144401",Kapurthala,Punjab,144401,8437162302,Operational
PMBJK03452,"Sarai Road, Near Naiyan Wala Chowk The. Phagwara, Dist. Kapurthala - 144401",Kapurthala,Punjab,144401,8054092078,Operational
PMBJK03584,"Mohalla Nbaba Gadhia, Phagwara, Dist. Kapurthala",Kapurthala,Punjab,144401,9914325920,Operational
PMBJK05085,Insisde Civil Hospital Kapurthala,Kapurthala,Punjab,144601,8360140359,Operational
PMBJK05458,"Phagwara Nakodar Road, Hadiabad Chowk, Satnampura, Phagwara",Kapurthala,Punjab,144402,9417629554,Operational
PMBJK05727,"3A, Level-1, LPU, Village Chhehru, Phagwara",Kapurthala,Punjab,144411,9569159090,Operational
PMBJK05971,"Sukhchain Road, Near Gaushala, Sai Mandir",Kapurthala,Punjab,144401,8360836218,Operational
PMBJK07261,"Gobind Pura Khera Road, Swarin Market, Phagwara",Kapurthala,Punjab,144401,,Operational
PMBJK08328,"Nakodar Road, New Sabji Mandi, Near Kala Sangia Pathak",Kapurthala,Punjab,144601,,Operational
PMBJK01822,"24X7 Civil Hospital, Dhuri Road, Sangrur, Punjab-148001",Sangrur,Punjab,148001,8968571658,Operational
PMBJK01823,"Master Colony, Ward No-05, Lehra Gaga, Sangrur, Punjab - 148031",Sangrur,Punjab,148031,8054483333,Operational
PMBJK01824,"Gahu Patti, Civil Hospital Road, Longowal, Sandrur - 148106",Sangrur,Punjab,148106,9569274853,Operational
PMBJK01825,"Dirba, Tehsil, Sunam, Dist. Sangrur - 148028",Sangrur,Punjab,148028,9815301784,Operational
PMBJK03075,"Kaithal Road, Khanauri Mandi, Tehsil- Moonak, Sangrur - 148027",Sangrur,Punjab,148027,9466760251,Operational
PMBJK05303,"Outside Delhi Gate, Near Canara Bank, Malerkotla",Sangrur,Punjab,148023,9256068400,Operational
PMBJK05511,"Chhapar Road, Ahmedgarh, Jugial",Sangrur,Punjab,148021,8872437360,Operational
PMBJK05721,"Main Road, Nankaala Gurudwara Sahib, Sangrur",Sangrur,Punjab,148001,9878901806,Operational
PMBJK06298,Inside Sub Divisional Hospital,Sangrur,Punjab,148023,9463105689,Operational
PMBJK01828,"24X7 Inside Civil Hospital, Bhatinda Road, Muktsar, Punjab-152026",Sri Muktsar Sahib,Punjab,152026,9417380367,Operational
PMBJK01830,"Sarainaga Road, Ward No-8, Bariwala, Teh, Dist. Sri Muktsar Sahib, - 152025",Sri Muktsar Sahib,Punjab,152025,9023465006,Operational
PMBJK03080,"Near Eps School, Kacha Tahndewala, Sri Muktsar Sahib",Sri Muktsar Sahib,Punjab,152026,9115033133,Operational
PMBJK05486,"Street No-4, Ward No-3, Guru Hargobind Singh Nagar, Gidderbaha, Sri Mukatsar Sahib",Sri Muktsar Sahib,Punjab,152101,9463239108,Operational
